"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"4789","YNCG0028W",4.00897333065325,-1.23924902483125,0.611305410594223,-2.02721749775882,0.0426401744591028,0.100680397017673
"4790","YNCG0029C",2.73394551159699,-0.0809623749263643,0.839213918977828,-0.0964740611368522,0.92314407403132,0.954638868590991
"4791","YNCG0030C",1.80954484619098,-1.75372304440558,0.915633546607395,-1.9153110443621,0.0554528479434977,0.1242638103014
"4792","YNCG0031W",3.51216640955738,-1.6411922669204,0.603102509906819,-2.72124927348416,0.00650356995302233,0.0217403769302236
"4793","YNCG0032W",5.44184114365968,-0.319077706559044,0.431335808816165,-0.739743142204627,0.459455864946065,0.599935475353422
"4794","YNCG0033W",8.13020558025192,-0.471215798294523,0.367152495785973,-1.28343346076343,0.199340257331673,0.328090550843375
"4795","YNCG0034W",0.347534992550215,-0.908468152557064,1.70233797556322,-0.533659100365481,0.593577410897564,0.720780697342547
"4796","YNCG0035W",0.596001064806248,-1.14816413309179,1.58923619406863,-0.722462864473501,0.470009948910395,0.609613829957066
"4797","YNCG0036W",1.52132110481868,-2.88514907395776,1.0514020010344,-2.74409699726582,0.00606776061225997,0.0205372650632252
"4798","YNCG0037W",21.5391143941623,-1.43941693186674,0.240203070934973,-5.99250012193397,2.06639281797508e-09,2.60250467234038e-08
"4799","YNCG0038C",0,NA,NA,NA,NA,NA
"4800","YNCG0039W",10.2895334247181,-1.17687638902688,0.366758295958036,-3.20886099100411,0.0013326190409665,0.00563166463357741
"4801","YNCG0040C",1.04631980075305,-1.10078123015271,1.06011666722363,-1.0383585733404,0.299103148591145,0.441373968396204
"4802","YNCG0041W",0.906102407474889,-1.35251265855428,1.2136462628642,-1.11442081596524,0.265098697291585,0.404474066538307
"4803","YNCG0042C",2.33902668173878,-0.351856975049774,0.699877198799052,-0.502741017500699,0.615146367382728,0.736107336110612
"4804","YNCG0043C",2.63701007503075,-0.889814606881845,0.69121295571147,-1.287323392204,0.197981593497594,0.326278198441015
"4805","YNCG0044C",0.903445382595743,-0.721880589075155,1.25127064481077,-0.576918024944415,0.563994833543898,0.693902618710642
"4806","YNCG0045C",0,NA,NA,NA,NA,NA
"4807","YNCG0046W",0.166306515279,0.0789267624650175,2.68896131974963,0.0293521375280944,0.976583745059222,0.985470674024886
"4808","YNCG0047C",135.685569282931,0.019479241389248,0.102465979203331,0.190104477024456,0.849227261899066,0.908406425374539
"4809","YNCG0048W",36.9315879907574,0.421743851066229,0.190123576427504,2.21826171688414,0.0265369928343577,0.0695251652628849
"4810","YNCG0049W",92.1045474391575,0.0583381653683366,0.110573723533959,0.527595196253115,0.597780327851105,0.724911634176253
"4811","YNCH0001W",0.17893327542082,0.0789270974900705,2.63064649475496,0.0300029280435197,0.976064717982231,0.985470674024886
"4812","YNCH0002C",0.423892586132854,-2.14822576914741,1.80930145921619,-1.18732329441555,0.235100123145642,0.370027150342272
"4813","YNCH0003C",4.78540774327752,-1.71403513120202,0.544676251684792,-3.14688794655573,0.00165018188511371,0.00675152113811597
"4814","YNCH0004C",0.593085278527963,-0.360909530925604,1.38157750539107,-0.261230028367786,0.793915122566416,0.87205091589791
"4815","YNCH0005W",3.34328251858636,-0.711043497759203,0.618619147067812,-1.14940428392731,0.250389314413932,0.388588022247001
"4816","YNCH0006C",0.843198907069889,-1.82281608839582,1.15983402461731,-1.57161805026134,0.116039157774778,0.218586995094624
"4817","YNCH0007W",743.020689513592,0.811734650384682,0.0544762311258022,14.9007123585723,3.26084260175794e-50,3.33184481969945e-48
"4818","YNCH0008W",749.236624997256,0.841726786471669,0.0656518221540772,12.8210727266066,1.24959615644518e-37,8.69911170448373e-36
"4819","YNCH0009C",18.764369514736,-0.633098099775034,0.246696157689948,-2.56630709494358,0.0102787780925028,0.0319196368705908
"4820","YNCH0010C",0.914525938504953,-0.713858207298476,1.14228189919469,-0.62494048780931,0.532010117980067,0.666195710101546
"4821","YNCH0011W",1.24162042760678,0.233717539267395,1.104612955282,0.211583195860426,0.832432220288569,0.89760989200478
"4822","YNCH0012W",132.020011649288,-1.17685867408307,0.115155735389291,-10.2197139387337,1.61817697270146e-24,7.1188549458776e-23
"4823","YNCH0013C",0,NA,NA,NA,NA,NA
"4824","YNCH0014W",33.3594444059357,-0.879685177793986,0.191030256475613,-4.60495208467821,4.12560840884664e-06,3.14352594189005e-05
"4825","YNCH0015W",0.738637527187026,-2.95899050871425,1.27004860650403,-2.32982461738944,0.0198154225045171,0.0550090716766502
"4826","YNCH0016C",0.420205541781575,-1.3044554589225,1.63055099487413,-0.80000899267992,0.423705586978716,0.568560663738649
"4827","YNCI0001W",175.207592987358,-0.0791301114850469,0.0787337611691344,-1.00503405794448,0.314880450499886,0.459729811919054
"4828","YNCI0002W",10.1599951040144,-0.513917052746052,0.346545858239914,-1.48296983076412,0.138082426527669,0.249288165304299
"4829","YNCI0003C",0.607793952576055,0.574190812214621,1.49953919174023,0.382911507333308,0.701785378844192,0.80263772792525
"4830","YNCI0004W",0.0834276799455542,-0.401969594429767,3.11653965008542,-0.128979457847985,0.897373903307063,0.937477519368444
"4831","YNCI0005W",0.746828385465746,-1.64052324638994,1.21374041312563,-1.35162612091432,0.176494949850324,0.29823833216906
"4832","YNCI0006W",14.2342195725424,-0.142769181718829,0.264743041683066,-0.539274538855466,0.589697434521082,0.717168985926484
"4833","YNCI0007C",0.0818663955718986,0.559815422163132,3.11653965008542,0.179627242075289,0.857445216451201,0.912823997949678
"4834","YNCI0008C",0.834064383483584,-0.556971864588763,1.18083597165764,-0.471675895685068,0.637158144796047,0.754043872087233
"4835","YNCI0009W",0.250538038578929,-0.401965257536819,2.0327367311992,-0.197745852361158,0.843243913010458,0.90542833214599
"4836","YNCI0010C",0.548795947871563,-1.84986427059399,1.41282539634941,-1.30933679092536,0.190420292397934,0.316617467806013
"4837","YNCI0011W",0.898754497335337,-1.34671337882005,1.22316641865713,-1.10100584702003,0.270894112398978,0.411340892149454
"4838","YNCI0012",194.659173887527,0.0314696635550625,0.0806810808562838,0.390050098747673,0.69649950150205,0.798610740636287
"4839","YNCI0013W",0,NA,NA,NA,NA,NA
"4840","YNCJ0001C",0.166855359891108,-0.882860934995176,3.11653965008542,-0.283282433121291,0.776960342327459,0.859145360210238
"4841","YNCJ0002C",12.1737835295628,-0.774266455169057,0.318831613780132,-2.42844944385909,0.0151635390425263,0.0444726943677796
"4842","YNCJ0003C",108.946617946917,-2.00109487791889,0.115992322873125,-17.251959684502,1.08167466416078e-66,1.42758520780386e-64
"4843","YNCJ0004C",13.8921531822834,-1.48112636162322,0.318132300652583,-4.65569311442126,3.22892590189242e-06,2.52222510338946e-05
"4844","YNCJ0005C",0.230980449266459,-0.40196531920901,2.07460511040436,-0.193755099316546,0.846367646228818,0.907385181732876
"4845","YNCJ0006W",1.31568209023863,0.817891228742967,0.951724209255752,0.859378400579468,0.390131782368991,0.535881361948733
"4846","YNCJ0007C",150.785529341284,-1.62078109284857,0.117167714711947,-13.8330008128367,1.61154832208627e-43,1.39851487950911e-41
"4847","YNCJ0008W",0.73487922785811,-2.95548699572399,1.42081085535095,-2.08014105789892,0.0375125966336378,0.0909461537214296
"4848","YNCJ0009C",2.35645677051769,-1.29743172407769,0.79269569613612,-1.636733655048,0.101686133611497,0.197576945452396
"4849","YNCJ0010W",0.645342918105238,-2.09771330507779,1.26081543702845,-1.66377508037321,0.0961573856916525,0.189687374512733
"4850","YNCJ0011W",0,NA,NA,NA,NA,NA
"4851","YNCJ0012W",0.336612639970704,0.078932117237904,1.70971419565289,0.0461668490783994,0.963177264891464,0.978777242856955
"4852","YNCJ0013C",0.33204626672885,-0.915824457721657,1.95628533638354,-0.468144621180202,0.639681171546745,0.755733231802445
"4853","YNCJ0014C",0.0749115646424758,-0.401969594429766,3.11653965008542,-0.128979457847985,0.897373903307063,0.937477519368444
"4854","YNCJ0015W",3.11478682558073,-2.07114907122641,0.712314522278344,-2.90763280327603,0.00364175676986361,0.0132818244888232
"4855","YNCJ0016C",1.38320879141181,0.591960782424745,0.897027254144896,0.659913932034362,0.509309063101037,0.645940523472487
"4856","YNCJ0017C",0.854177483707061,1.28910720778285,1.22203891296644,1.05488229065767,0.29147916258859,0.433862898260976
"4857","YNCJ0018W",0.426879121479897,-2.16302180455578,2.22295537844748,-0.973038786800317,0.330534025241563,0.477195316751435
"4858","YNCJ0019C",0.493102951595401,-2.37872681772682,1.76451810473546,-1.34808864320689,0.177629873706056,0.299916111388024
"4859","YNCJ0020W",0,NA,NA,NA,NA,NA
"4860","YNCJ0021C",11.0103310613304,-0.881904746719621,0.313428245603157,-2.81373730380456,0.00489692277343449,0.0170826022960944
"4861","YNCJ0022C",0.17023245309365,-0.88286125082116,2.67020697183087,-0.330634014566973,0.740920949998477,0.832665286187751
"4862","YNCJ0023C",1.22940044011366,-2.51744396108993,1.07900159901995,-2.33312347579143,0.019641665674601,0.0546737075272308
"4863","YNCJ0024W",3.18921614320857,-1.68431140710255,0.673117361534734,-2.50225518364622,0.0123404940927099,0.0373338252518229
"4864","YNCJ0025W",1.44335560863742,-1.64772516238816,1.18514104899129,-1.39031988115725,0.164431763324435,0.282447488077551
"4865","YNCJ0026W",0.732976517005241,1.76278908013266,1.25852857855372,1.40067465306066,0.161311385676169,0.278373094050267
"4866","YNCJ0027C",0.860222570118689,-3.20785580273551,1.17763429912317,-2.72398299295799,0.00644998277919209,0.0215965332485105
"4867","YNCJ0028C",269.397962795912,-0.00462616560558949,0.0649071985811431,-0.0712735367835377,0.94318005624096,0.967705114047415
"4868","YNCJ0029W",0.32602621322054,-0.884202787191162,1.71641701572584,-0.515144501068262,0.606452047743292,0.729379016114812
"4869","YNCJ0030W",52.328777788921,-0.458775838366649,0.204957685360429,-2.23839295198844,0.025195441246766,0.0665054667909428
"4870","YNCK0001W",17.4304879306133,-1.23550706824507,0.273914074383619,-4.51056438419711,6.46553731873937e-06,4.71879941407995e-05
"4871","YNCK0002C",0.984035043893778,-1.50705234997184,1.11402717454673,-1.3527967579292,0.176120568795087,0.297923578989819
"4872","YNCK0003W",2.88106672679144,0.475463816441352,0.638119572679668,0.745101446183085,0.456210394932488,0.597763980720883
"4873","YNCK0004W",0.24836740639603,0.559826440544327,2.03716290337063,0.27480690897034,0.783464589802366,0.863924834882156
"4874","YNCK0005C",13.4192378229248,-0.53195846938527,0.371350293291345,-1.43249777634596,0.152001414041533,0.266665454985631
"4875","YNCK0006C",3.43050042735645,0.152769320430099,0.530707033603321,0.28785998819885,0.773453915864906,0.857078705154571
"4876","YNCK0007W",3.1115838111107,-0.526770882892606,0.613522668226298,-0.858600521502339,0.390560950294847,0.536354567552104
"4877","YNCK0008W",1.35067016789214,-0.661815605561657,0.895902554465293,-0.738713828041994,0.460080787200217,0.600084782152229
"4878","YNCK0009W",47.8830168263274,-0.499891031637747,0.250910560970806,-1.99230765617678,0.0463373121820003,0.107644617775201
"4879","YNCK0010W",1.42762517422025,-3.33878259695182,1.26680516775792,-2.63559281405602,0.00839904523344994,0.0270756927715347
"4880","YNCK0011C",1.40594479782018,-0.419951955932466,0.860134811743113,-0.488239692428457,0.625380072747557,0.743857071133266
"4881","YNCK0012C",0.337968844392531,-1.81528095782174,1.66557937064832,-1.08987958773478,0.275766189332412,0.416416601584431
"4882","YNCK0013W",33.8694979780128,-0.224740618678612,0.183240378202132,-1.2264797796406,0.220018179966486,0.35255427755485
"4883","YNCK0014W",4.07824543544757,0.0897008664103825,0.522411175536881,0.171705489106731,0.863669070227271,0.917087422039853
"4884","YNCK0015C",53.7686722796002,-0.577294674928643,0.154792338157644,-3.72947835661421,0.000191876585899698,0.00102146064846604
"4885","YNCK0016W",0.88007642321958,-0.482748979052146,1.26901838507271,-0.380411335825121,0.703640101247923,0.803441502357988
"4886","YNCK0017W",9.73038778303152,0.151368062226045,0.348365610090321,0.434509199076223,0.663918716172265,0.773556706102182
"4887","YNCK0018C",0.167485210911616,0.0789267954950601,2.68326839107331,0.0294144244972413,0.976534068697557,0.985470674024886
"4888","YNCK0019W",12.0764946031168,-0.406330310025559,0.292219360179295,-1.39049756927895,0.164377836915198,0.282447488077551
"4889","YNCK0020C",142.982381101197,-0.910427728166666,0.0866701681941097,-10.5045109192316,8.23485412342554e-26,3.80786867678108e-24
"4890","YNCK0021W",1.87313503280076,-0.277408746550718,0.783904091175327,-0.353880978136997,0.723428083045912,0.819883146788103
"4891","YNCL0001W",0.91980207308027,-0.779078321139268,1.16736103390864,-0.667384209776736,0.504526749333975,0.641440998685684
"4892","YNCL0002C",0.0932488744868916,0.559815422163132,3.11653965008542,0.179627242075289,0.857445216451201,0.912823997949678
"4893","YNCL0003W",862.255957119108,-1.52799178169337,0.0534132157758295,-28.6069984646911,5.49849914609456e-180,3.4832992090509e-177
"4894","YNCL0004C",0.223316542746645,-1.32209738820232,2.51744068472724,-0.525175189319533,0.599461410787324,0.725955421049432
"4895","YNCL0005C",9.75455330865352,-0.645523646167751,0.332140775366456,-1.94352423443202,0.0519528501819719,0.117880123890685
"4896","YNCL0006W",0.250538038578929,-0.401965257536819,2.0327367311992,-0.197745852361158,0.843243913010458,0.90542833214599
"4897","YNCL0007W",1.09604539369033,-2.29502230767977,1.26349663270409,-1.81640555920441,0.0693081830606138,0.147883913670929
"4898","YNCL0008W",0,NA,NA,NA,NA,NA
"4899","YNCL0009C",0.0749115646424758,-0.401969594429766,3.11653965008542,-0.128979457847985,0.897373903307063,0.937477519368444
"4900","YNCL0010C",0,NA,NA,NA,NA,NA
"4901","YNCL0011C",0,NA,NA,NA,NA,NA
"4902","YNCL0012C",0,NA,NA,NA,NA,NA
"4903","YNCL0013C",0,NA,NA,NA,NA,NA
"4904","YNCL0014C",0,NA,NA,NA,NA,NA
"4905","YNCL0015C",0,NA,NA,NA,NA,NA
"4906","YNCL0016C",0,NA,NA,NA,NA,NA
"4907","YNCL0017C",0,NA,NA,NA,NA,NA
"4908","YNCL0018W",40.8416802494163,-1.85900203780761,0.252204714817427,-7.37100430161807,1.6934737953433e-13,3.51742835852453e-12
"4909","YNCL0019C",0,NA,NA,NA,NA,NA
"4910","YNCL0020C",0,NA,NA,NA,NA,NA
"4911","YNCL0021C",0,NA,NA,NA,NA,NA
"4912","YNCL0022C",0,NA,NA,NA,NA,NA
"4913","YNCL0023C",0,NA,NA,NA,NA,NA
"4914","YNCL0024C",0,NA,NA,NA,NA,NA
"4915","YNCL0025C",0,NA,NA,NA,NA,NA
"4916","YNCL0026C",0,NA,NA,NA,NA,NA
"4917","YNCL0027W",2.80502352284236,-3.83230028292089,0.979715090046754,-3.91164770437292,9.16685655260315e-05,0.00052840797325515
"4918","YNCL0028W",0,NA,NA,NA,NA,NA
"4919","YNCL0029W",0,NA,NA,NA,NA,NA
"4920","YNCL0030W",0,NA,NA,NA,NA,NA
"4921","YNCL0031W",0,NA,NA,NA,NA,NA
"4922","YNCL0032C",33.5016716781375,-0.862571704648715,0.196769648858174,-4.38366236690513,1.16700596048415e-05,8.0709418773658e-05
"4923","YNCL0033C",3.37919528152128,-0.996043190726011,0.63414168375515,-1.57069502958363,0.116253504282388,0.218795588125053
"4924","YNCL0034W",32.2469531943544,-0.166116714394579,0.193738443179094,-0.857427734365653,0.391208537117358,0.536783512255448
"4925","YNCL0035C",4.72310487598481,0.125768026684119,0.45662831079348,0.275427571421433,0.782987763984865,0.8638501366848
"4926","YNCL0036C",3.97847151478323,-0.796450513053971,0.66343507129959,-1.20049504089951,0.229947137467258,0.363996780573484
"4927","YNCL0037W",0.305892013908935,-0.847958632490772,1.9854334239137,-0.427089935264245,0.66931382344076,0.777241909182417
"4928","YNCL0038W",2.53767479880982,-0.569459038270851,0.656124709837795,-0.867912806410889,0.3854420676635,0.531745535419919
"4929","YNCL0039W",0.875776559276074,-1.96945679203034,1.13313458398655,-1.73806079159765,0.0822001026238453,0.168242521570466
"4930","YNCL0040W",1.47071752237869,1.06138703820596,0.936195140998598,1.13372414758939,0.256910277212992,0.395427807200946
"4931","YNCL0041C",53.4182582463682,-0.709609258455277,0.142651958995613,-4.97440948902144,6.54468338744404e-07,5.83951679710676e-06
"4932","YNCL0042C",60.2742957369,-0.00126255746464196,0.176773537289267,-0.00714223115067246,0.994301372484458,0.995873390464671
"4933","YNCL0043C",182.588032571142,-0.0337958608988915,0.0977986005732682,-0.345565894611882,0.729668980754435,0.824041292817275
"4934","YNCL0044W",0.91785560806249,-0.75397611134328,1.1653788782956,-0.646979386176957,0.517645284885154,0.653113499252629
"4935","YNCL0045W",0.389623058025645,-1.25382923119536,1.64366656043366,-0.762824566355204,0.445568028123721,0.588792961652852
"4936","YNCL0046W",958.640091605678,-0.092573897270641,0.0597677715120092,-1.54889324009747,0.121407386231734,0.226144014048231
"4937","YNCL0047W",10.0155414392269,-0.611640449817767,0.343725505840501,-1.77944446782366,0.075166921583121,0.157467740816492
"4938","YNCL0048W",119.66809156956,-1.37382273836539,0.104319355436973,-13.1693944293532,1.31649361301559e-39,9.81174945700441e-38
"4939","YNCL0049C",6.08985372782204,-0.32371744582093,0.426740791669714,-0.758580975009013,0.448103256963049,0.591156629083905
"4940","YNCL0050C",0.0828016472800478,0.559815422163131,3.11653965008542,0.179627242075289,0.857445216451201,0.912823997949678
"4941","YNCL0051C",0.567438750390411,1.26043801040182,1.45397710778107,0.866889859308303,0.386002360268906,0.531939297868941
"4942","YNCM0001W",46.048607975015,-0.0361971980305514,0.156064630850637,-0.231937229039386,0.816586768252365,0.887015976831058
"4943","YNCM0002C",33.4968291266974,-0.732868300949343,0.234923170914448,-3.1196084153667,0.00181091605226149,0.00730245269960316
"4944","YNCM0003W",0.249038236681413,0.559826449275914,2.03578945253156,0.274992312480917,0.783322144463937,0.863924834882156
"4945","YNCM0004C",2.91910440073989,0.499252956184442,0.618073387912876,0.807756758255407,0.419230622505576,0.563989380669532
"4946","YNCM0005C",91.036659369868,-0.197583678852795,0.114055622808913,-1.73234492072191,0.0832121684138677,0.169461675852269
"4947","YNCM0006W",5.82643166555894,0.00539107299039833,0.520101672771985,0.0103654213639913,0.991729738423239,0.994713092607857
"4948","YNCM0007C",1.48452762166357,0.0429274899608875,0.930958859761794,0.0461110493882312,0.963221739238984,0.978777242856955
"4949","YNCM0008C",31.0761294697029,-0.869781240050323,0.18808483067732,-4.6244092993471,3.75667420705188e-06,2.89519843086054e-05
"4950","YNCM0009C",1.41610788660075,-0.765784113430277,0.913507783919256,-0.838289642311317,0.401868051648461,0.547585187566336
"4951","YNCM0010W",1.01198618360544,-2.8010943641526,1.33166152031766,-2.10345821473044,0.0354257342431311,0.0870865449865098
"4952","YNCM0011W",44.5234757527413,-0.623847784844328,0.171449148950861,-3.63867530787877,0.000274044050480084,0.00139780117535534
"4953","YNCM0012W",63.9659506456944,-0.0872958287066357,0.154730735658494,-0.564178980569874,0.572632331281636,0.70207583097913
"4954","YNCM0013W",90.6116355130451,-0.0406732736464435,0.119907755441876,-0.33920469528061,0.734455532411302,0.827748763178366
"4955","YNCM0014W",15.9338320202965,-0.16504535778265,0.257993529601858,-0.639726732826795,0.522350272611826,0.657720580643649
"4956","YNCM0015W",4.95282724140101,0.561214461537213,0.452185733020193,1.2411149237036,0.214563297246862,0.346572791447953
"4957","YNCM0016W",9.138233580539,-0.154913857235856,0.381797178382875,-0.405749088801554,0.684926969685108,0.788911336900938
"4958","YNCM0017W",10.4576088946781,-0.752922175197102,0.353713783127814,-2.12861983646545,0.0332857259852521,0.0828221029523064
"4959","YNCM0018C",0,NA,NA,NA,NA,NA
"4960","YNCM0019W",12.1680073120105,0.155978124008822,0.336747408997369,0.463190272118889,0.643227988434962,0.758243464250428
"4961","YNCM0020W",16.1838097685679,-0.139861384797649,0.282440640408956,-0.49518859819585,0.620466998207204,0.740086722669817
"4962","YNCM0021C",0.901202115742741,-1.35970585154719,1.27427402607821,-1.06704352731092,0.285952180985575,0.427645671988578
"4963","YNCM0022C",1.06553730477065,-2.28291637023971,1.12513525836567,-2.02901504798258,0.0424567576352997,0.100322103550773
"4964","YNCM0023C",14.791849943763,0.566673431752596,0.301891016467833,1.87707947849112,0.060507201564324,0.133372693775224
"4965","YNCM0024W",1.76352730626815,0.192466682888927,0.886054608837449,0.217217630797558,0.82803874530545,0.895157926878844
"4966","YNCM0025C",7.27065231665883,0.00738806663743569,0.390358344781106,0.0189263704393935,0.984899842738012,0.990329561594193
"4967","YNCM0026C",44.6024760406184,0.273171107260463,0.170937324852768,1.59807758484434,0.110025711480809,0.209943639226182
"4968","YNCM0027W",0.876070072741459,-1.30718345814133,1.35295352367641,-0.966170260297849,0.333958991650162,0.479952407464558
"4969","YNCM0028C",1.73102594593596,0.490516576387136,0.961417000862198,0.510201687662316,0.609910169962568,0.731499607480664
"4970","YNCM0029C",0.245932827077401,0.559826408536441,2.04218974303992,0.274130457487808,0.783984368337754,0.864347541493155
"4971","YNCM0030W",514.344054089158,-0.899106748347024,0.0564729829965358,-15.9210068361747,4.530277754146e-57,4.9481568228474e-55
"4972","YNCM0031W",362.176388229088,-0.570387497621346,0.0811421005046574,-7.02948893452182,2.0729139114034e-12,3.85099989112625e-11
"4973","YNCM0032C",17.6312925544323,-0.550375020127842,0.266363234950308,-2.06625745565268,0.0388041762859574,0.0932566224474734
"4974","YNCM0033C",1.96921221453027,-1.53598055512735,0.860673184860735,-1.78462694335701,0.07432184810716,0.156220615563899
"4975","YNCM0034C",1873.04353146375,-0.620195219527901,0.0278510255379288,-22.2683081699556,7.49790337629424e-110,1.63790406513186e-107
